app,num_functions,avg_duration,std_duration,min_duration,max_duration,avg_invocation_rate,cold_start_rate,total_cost,total_carbon,sla_violation_rate,num_invocations,workload_type
8a9817064c66ff2f10fee3c19f644a7215c2a7614c4d600ee79c2e6c74ebe2cf,1,1.3527264010031532,2.973873956010797,0.13910761154855644,15.572178477690288,0.6457615531524983,0.0117096018735363,3504335.8172086687,2483.4428074118323,0.00936768149882904,427,standard
8d13ca6c1e7b4541410efdcabdab0138805b7a927184060f9cf1a728f91152f4,1,2.1697287839020123,0.6777619161761199,1.6115485564304461,2.923884514435695,-0.2558426851455132,1.0,0.04530589862881594,1.3493163014127203,1.0,3,bursty
8d5a5cbc5dcaf950677811c48b96afddaa1f0beccc6fc335ec2b43dc151935f5,1,10.070866141732283,0.8176061557061195,9.083989501312336,11.393700787401572,-0.2558167249370292,1.0,26759.78682682609,7.487728262542853,0.6666666666666666,6,bursty
8edcb2c8634528c66b062785169a74c209201e03e0d53c932775acabec4bf702,1,16.293669572091666,11.839246613588422,-0.02099737532808399,340.75065616797906,-0.2553920170594993,0.0003518648838845883,18270562.899532385,173141.52152391543,0.0,2842,standard
8ef86af9762af3472a6e9ed3d521dc7b6eb8808476d3e1a89e93664455c17b89,5,28.493932244462133,23.653624291253394,-0.01574803149606299,129.58530183727035,-113.42464466193465,0.008221680876979293,24646949.825916402,45475.60826314031,0.0054811205846528625,3284,standard
8fccbc5264ff823b934d6651158d06d3589118fb9826a1c5fddc53ac712cb0a8,1,97.00505682976991,94.82157986785161,1.427821522309711,599.0866141732283,-0.9863039109645391,0.0014524328249818446,9792256.600042302,64977.576682659506,0.0014524328249818446,1377,standard
938e7f49544b3293cd6cc7ec3e63e1751085cf5cb6a004dcc9e94543934f607b,4,1.1199864495702516,4.6739943915222835,-0.08923884514435695,188.41207349081364,0.22455211471059053,0.04430961573818717,38539797.6671178,9523.044622003204,0.02923331494760066,5439,standard
93b7777259b0d610403b21ed616ee883c5a42f3aaf0e449a4cf00258ea2f6197,3,1.5920093321668125,1.3208888685559632,0.5958005249343833,4.716535433070866,-0.25584235869925814,1.0,0.2880803448499602,5.44796051683669,0.7777777777777778,9,bursty
93c57176225d0e98932ae0b5a2e23c334619598c6c3e8cbd0c6ca22848ff6cbd,3,1.4790026246719163,2.6336927220456436,-0.06036745406824147,5.409448818897639,-0.25563677993900197,1.0,4.115199218945089,21.071900130937493,1.0,4,bursty
9417b97516aa524c256a51fea6faaaaea2376b83af98a9b7b9ab377e6d5b500f,1,1.087270341207349,0.34469164512249634,0.7296587926509187,1.4908136482939631,-0.25584260679910137,1.0,12.25970943989779,0.49403396719736814,0.5,4,bursty
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,16,0.9678662117685118,2.4127207271874935,-0.11811023622047244,335.81364829396324,0.005268661609163821,0.0031174454542672665,1848441812.9138002,176914.00685368717,0.0022070748798922856,261432,standard
975dcb62013d897e0b98a6e0125e5cd8b734f3d3ccee0113b4c1d156db0cc208,6,0.016308819541165063,0.440630114979375,-0.09973753280839895,7.2939632545931765,-0.14651440053191658,0.07005253940455342,3707151.409006264,69.96532152779066,0.043782837127845885,571,standard
97b9300c3b009d6eabbbada78c1824841b9ce9d5f98dc1097c61df48e5e9f689,1,7.713378485032028,5.16753078213832,1.8451443569553805,46.46719160104987,0.26214800209663147,0.24475524475524477,1298513.6784502163,248.45815648499138,0.18181818181818182,143,standard
a03d8277f9ec95f7202dbb6fbce63466b552f028c9aedffa03791d629e58124d,14,42.607638330922924,39.062346172987624,-0.09711286089238845,84.83202099737532,-0.20175030738491945,0.17346938775510204,505733.0287841329,7762.447911281563,0.15306122448979592,98,standard
a0ed6d33dc4622e0a557f45a85a64d359ca20c3e5888fe64519cc08893395a98,15,4.788580693072113,16.16391413354154,-0.11811023622047244,113.18372703412072,0.5976226354155215,0.042116630669546434,6572604.126187369,1302.1883902076909,0.03023758099352052,926,standard
a25e2d58c503c1a3b917134723cc45599d233fee3bdb9e0efdd6195c9c026d40,1,0.015748031496063013,0.17816863777928754,-0.11023622047244093,0.14173228346456695,-0.25348199952405553,0.5,6.126430743886769,-0.09327333434041951,0.5,2,bursty
a4a3c0390fad6c1ab8f2dc77113af81781edc24961772adb9fe5219bd8b3f2af,6,138.3604531636332,144.1471236973911,-0.10236220472440945,787.1758530183727,-3.836225918103153,0.0003050950879690837,135145533.45144433,3896790.1688650157,0.00015254754398454185,19666,standard
a55aa23d7c2a7c801bc9e68afe4c90c86dc0486922e472373cf71865aec598a4,3,287.08585858585855,159.06419096525232,-0.11548556430446194,758.8897637795276,-0.2557647099023675,0.996969696969697,3195986.154793653,73707.14496266167,0.693939393939394,330,bursty
a594f92f84072b4cd031fe5283d1781a6e98f430696dec0a8e3b02eadb5fc0b8,1,-0.11637950204226456,0.036942165590015764,-0.11811023622047244,3.73753280839895,0.40145538015719756,0.0002677125553444225,3719248644.2934937,-43658.91729079357,0.0001965721560221284,534155,standard
a69fc53dccda50426d25798e7da838913103ed1009f513f6e1e47baed3b34ae0,1,44.501027726242356,100.27123356904383,-0.08923884514435695,1479.4540682414695,-0.3701195047069738,0.003621644652748189,30806094.05539832,203492.2735290208,0.002343417128248828,4694,standard
a6bbb3b6d85b46b1918a5a4ff25a04b7ec99f5706e05f18c20b766f3b5e80f91,1,2.263779527559055,0.4934313396501828,1.9763779527559056,3.0026246719160103,-0.25584211931919937,1.0,2.684527008944251,28.926514734056695,0.5,4,bursty
a83894b2184e57e722b73e2ffef16f2efa69307f409232ca36a02fe03bca2553,4,3.9753233619410766,14.878558665167922,0.07874015748031496,176.18635170603673,-0.2556443682426331,0.9865067466266867,5413337.151636727,6865.373285051437,0.6671664167916042,667,bursty
a9644719e5d173a27e098cffdd5e9227ba9c4a325d082c84d8bcadae6723f19c,2,0.039658130241021744,0.48539651258860145,-0.11811023622047244,160.07874015748033,0.17988529846216603,8.527730046177658e-05,1606090287.068942,4533.861610520258,4.263865023088829e-05,234529,standard
a9fd6223e00378edd60a03c721f9345f34d198757a4057b349d0e85e3aa111b2,29,2.178094084393297,11.174957139287514,-0.11811023622047244,109.25196850393701,0.20005426595492265,0.19725274725274725,13299522.92761753,1844.8011700030233,0.1357142857142857,1820,standard
abee572c88a5173c16c16f406e2fece9c1f2bdf3a15e6174275e70772b12540e,1,74.06771653543306,14.141186690842085,60.31496062992126,127.01312335958006,-0.255647926542445,0.5333333333333333,341226.25389223505,2163.933923679382,0.36666666666666664,30,bursty
b1034a4b389601e02fcf2318a83a64cc779bf47aa1100a6782cf14c91569cba0,9,4.123525055441513,7.103694739254142,0.0,81.35170603674541,-0.25434462683713044,0.03893374626700586,62368202.38513316,22059.98279608917,0.02654573609114036,9041,standard
b5450811f2226912d7c86164eeca69e414c0407a87152597b8c7fbbc2ab8d110,1,11.214488188976379,6.937221496092913,4.824146981627296,92.38320209973753,0.6205125316104784,0.072,2646627.915140064,4407.608883794766,0.04533333333333334,375,standard
b5cd624f4d49f3dc1805e80f0dbb9cab5457d3c0bc601ae297d6b0d5c385d046,1,5.202624671916011,1.3155818127184102,3.2519685039370074,6.640419947506563,-0.25584252192841567,1.0,1945.453841299991,55.1735462340398,0.6,5,bursty
b81ed828cb5e719288b0c64b3e27bcd36d78d32c4e45657670b847f988fea43d,15,-0.08058482368603008,0.07264510827310076,-0.09448818897637794,5.0236220472440944,-0.2547079305991174,0.000982961992136304,100540033.18076622,-159.9412339007959,0.0008519003931847968,15260,standard
bb0034ea3bcbe04517b985e341b60423898b2b91d605453e46c7711d21f597b0,4,6.140361943707313,4.579163092846578,-0.07611548556430446,34.40419947506562,-0.11403608572590329,0.016574585635359115,4619260.659616879,12250.75474833527,0.011049723756906077,724,standard
bbc455780b7161c4bdd07fe8b250716a429f603b37b977d476ed9f2530a989bd,1,24.28021815863722,18.234863166804377,-0.09186351706036747,83.70866141732283,-0.1563830842086017,0.05847076461769116,4346887.014073319,60433.33328006525,0.041979010494752625,667,standard
bc11bd0a836eb393fc40cd50e1aa637e56e64a50e172b76d55fca14b93cd07eb,3,7.55793025871766,2.114321379145503,3.976377952755905,10.813648293963254,-0.25368837257655036,0.7142857142857143,27.028162816591376,404.20286544386306,0.5714285714285714,14,bursty
bc378b6d0bed33290bf2db3aeee341a9e4137b8fa608499f46b9bb568964e71a,1,3.332376216130878,5.502166056562961,-0.09973753280839895,90.08661417322834,-28.405102157844773,0.0002451781627983001,81227055.658313,18622.408431081112,0.0002451781627983001,12236,standard
bc7554e7f013bbc91b1f255886b5cb6b8c3aadaf8dfa4ec617e331aea56a2201,1,53.37627092729913,75.78449378164474,1.3963254593175851,243.81102362204723,0.11784058047920012,0.009708737864077669,832997.7754107368,1429.9195239004137,0.009708737864077669,103,standard
c2ea3952c7a77d5335c358254b67dd0c1ddfc4815961df4d52a4f0074e7265ac,1,56.36035583442695,122.78324236554091,0.8871391076115486,671.3569553805775,-23.123058413721836,0.0013020833333333333,5269293.091766313,80543.74763369081,0.0013020833333333333,768,standard
c6899d1b80112b58a796ca93c515e3f87b6d5937f8c8bad14c72e084ac92411b,1,152.58627503022797,71.73789043837323,18.821522309711284,410.82939632545936,-0.2339732762270702,0.011235955056179775,711711.0378180849,3149.6237945028383,0.011235955056179775,89,standard
c79aae5f316a650ed75860737474bbc1b5211f029f6179560c6653f1542a0c95,1,0.7692139867906939,2.191832472092237,-0.08398950131233596,27.808398950131235,-269.1321094345764,0.0012594458438287153,5125199.71249763,55.048349537996685,0.0,794,standard
c864b7cf40f389cbc36caa56b6590f7622969b6e867ef17c8405e5226b0ec2ea,1,82.29238845144357,5.405486672993069,76.96062992125984,89.35695538057743,-0.2558420844891011,1.0,113.40676204626118,1263.495430415565,0.6,5,bursty
c8c43e1a911f29e5506460a2fbef61ff39723d672f3b3b67d12d4c236c6872f7,4,27.548667270453024,48.2115409573988,-0.11811023622047244,1321.246719160105,-0.25470432247276464,0.1013150583441378,39412169.455090106,306575.9186982594,0.06945730690868679,5399,standard
ca4fde7aa358b20b77fb6b6e65e1bd4d92093608481b817cd91c565d74858c25,1,14.736668992325326,10.225364162323968,8.272965879265092,60.018372703412076,-0.255827672495422,1.0,875947.4421307365,793.2423980380938,0.6329113924050633,79,bursty
cd1309cf6db9f944d8210d820906c48e5e29273217f2b3083799dd2962fce135,1,1.9921259842519685,0.22642264384451152,1.8320209973753279,2.152230971128609,-0.2558431423351061,1.0,82199.12862631887,0.9385629264198545,0.5,2,bursty
cebc121403bf0d9dff29c976ca82b8a65c400ba609db4eda83afbf7a20fc1d0f,2,0.18831230433545204,0.8020613513780801,-0.11811023622047244,4.8267716535433065,-0.17365966594524812,0.1108433734939759,2213702.4851996503,-1.4064915093213757,0.07228915662650602,415,standard
d27353c8ad7c924a609457eb5a53333a7e519bcf8efd884dcca7ffb908ca3fa6,1,19.138325295031116,16.625255979350055,0.2887139107611549,339.34645669291336,-0.1762867659119213,0.0020367610531544958,141924278.00213602,375707.8923558567,0.0013412816691505216,20130,standard
d399b29c39aafde69884d67ced0990a879c305854eca7e5bf88c26b6c6f389c8,3,1.3447472503264535,2.089434767438108,0.08398950131233596,75.83727034120736,-0.6037802160636868,0.0027609055770292656,49266508.759080455,10737.993668318646,0.0013804527885146328,7244,standard
d73164944f1fe92f5919f1f33b4f30370bf3a0afa149fc82c3e4fdd59975ad5a,4,0.11390357027289397,0.852095486298081,-0.08398950131233596,7.648293963254593,-0.15794160118659564,0.0639269406392694,1666683.8430881982,19.594379445475766,0.0547945205479452,219,standard
d929e795459178fd168f88296ee1bea4603ce5e83d7ff0fa0c3732a9bf3c6f4a,1,2.7006233595800526,3.449160243730536,-0.055118110236220465,10.015748031496063,-0.21433422718358855,0.5,232624.82723293453,29.441741907761873,0.1875,16,bursty
db6be4a997f386b37c6246aaeecf81ab81562db84cf4c0d44907d9df2d0ab9fc,1,0.1800481496146527,1.7806073788311694,0.034120734908136476,61.524934383202094,-0.2550911766400716,0.0006365372374283895,12335929.671281714,192.7277921371466,0.0,1571,standard
dd81ee53ae84624a29382a50941b34a66e83f308edb4a30668ae4e7a1d40a418,1,13.584205455330741,4.885798115716357,8.112860892388452,35.8477690288714,-0.2557130886647484,1.0,2776003.338949073,9018.097210182657,0.6329113924050633,316,bursty
dfcd50e431bff00cbb9b2fb9e3e6f312fab091b64488a46c6dffe525830aacea,13,1.853228346456693,5.045847801625524,-0.11548556430446194,23.832020997375327,-0.09852667395426767,0.52,426183.9177563508,149.86586442347078,0.38,50,bursty
e6c7bb410627e9eb37c91d002afd1d2081419fae9c7fb745386c01f4b1fa422e,3,0.5489938757655293,0.6226027546382965,-0.09711286089238845,1.5511811023622046,-0.25571771983624597,0.8333333333333334,0.49044217376223803,8.227240528490888,0.8333333333333334,6,bursty
e92487a7ec042235201f19c235fe8c35b814a16405bd7394488975e9bed2952b,8,3.930088284418993,8.0411765404756,-0.11811023622047244,29.440944881889763,0.17975712241322167,0.5,162021.16791711617,63.426482799601615,0.4090909090909091,22,bursty
ea65064e04faf35c6a49ca87e25e17ec61cd429e5fde461f5ca80b54474e908f,5,0.5912101412855307,2.0188641601450343,-0.09711286089238845,18.335958005249342,-0.2198004007155137,0.23404255319148937,1294614.8011232521,112.40289156728333,0.1702127659574468,235,standard
efa202d17ba66651433d0a55699bcd9ee5fea3a50ad09c66ed9e33bf1dd49c51,1,5.672352180467237,15.297133296999535,1.989501312335958,235.0,-0.25536149847287454,0.0029154518950437317,2608396.1971163494,2046.577163624816,0.0029154518950437317,343,standard
f0fa62feeb880620dbac82e8bceeab21a489264d885af13a1e63179416c4345c,2,56.65416493990883,62.14910449482271,9.968503937007874,193.32283464566927,-0.2213100822849754,0.6578947368421053,219200.24064097472,4502.3506692516185,0.42105263157894735,38,bursty
f274d71de386ccc77e4ca74766dbc485461c3053059d47266463c45ec92001b3,1,11.444322068437097,18.084824466432195,-0.05249343832020997,423.3228346456693,-0.2553920681094493,0.0009937888198757764,27928044.999365017,22323.94065935924,0.0007453416149068323,4025,standard
f7bfe5bc8d2a37a5c15986fbfc2c477a746e866adcb9663f9df7535b61c3eb9b,1,0.17810346262157029,1.5990274597549379,0.0,65.13385826771653,-0.2550912576058581,0.0001488316713796696,50904616.52476621,-64.1249063460404,0.0001488316713796696,6719,standard
f8a0e46efc7202b8d1ce896a4e0919f3b3e6d496c244a3a4c5b74ef135416264,2,-0.05741801789086859,0.14046463387121702,-0.08661417322834646,5.593175853018373,-0.25470834376727736,0.0011564035848511131,23472461.90713967,343.92303961729095,0.0008673026886383347,3459,standard
fc4cdb6f79037e080699671080a27ffce1be75872c1cd39107a0ec92969a5f89,2,0.048120698415097016,1.1670966190586616,-0.09973753280839895,117.13385826771653,1.225208597526029,0.0002937432683834329,71863066.38138598,-535.7749398836216,0.00019582884558895524,10213,standard
fcc7dff74ceb0debf03599051a7772fc8f7749b80d03bd4ac1f65abeab162855,5,336.1582879063194,298.16945422912914,-0.049868766404199474,1518.5669291338581,-0.25549337913892806,0.782051282051282,341927.63737369084,54769.8436704572,0.6153846153846154,78,bursty
fe016d40663e76e90a342e0a8348ff15248368dd21b1d8be43b56731e2a0b6d5,1,-0.0014307422098553447,0.21350324097719658,-0.11811023622047244,1.220472440944882,-0.25571455503444385,1.0,1922622.1119241605,37.08957468556935,0.6954887218045113,266,bursty
